Ticker,Report Date,SimFinId,Currency,Fiscal Year,Fiscal Period,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Change in Accounts Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Acquisitions & Divestitures,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash
HOME,10/31/2020,233408,USD,2020,Q3,12/2/2020,12/2/2020,64506603,64506603,47077000,17569000,28525000,-18233000,,,,,74938000,-5689000,,,-5689000,,-60356000,5353000,-67784000,1465000
HOME,1/31/2021,233408,USD,2020,Q4,3/24/2021,3/24/2021,64883591,64883591,72713000,17815000,35513000,-12703000,,,,,113338000,-28063000,,,-28063000,,-1111000,7798000,6723000,91998000
HOME,4/30/2021,233408,USD,2021,Q1,6/4/2021,6/4/2021,65405610,69544441,56323000,18323000,28497000,-25363000,,,,,77780000,-19213000,,,-19213000,,-33852000,,-33852000,24715000
HOMR,12/31/2016,647308,USD,2017,Q2,5/2/2017,7/31/2017,69819980,69819980,-2450,,,2300,,,,,-150,,,,,,150,,150,0
HOMR,3/31/2017,647308,USD,2017,Q3,7/31/2017,7/31/2017,69819980,69819980,-6450,,,-3150,,,,,-9600,,,,,,9600,,9600,0
HON,12/31/2016,105257,USD,2016,Q4,2/10/2017,2/9/2018,795347230,811206180,1034000000,257000000,195000000,556000000,-55000000,215000000,272000000,124000000,2042000000,-329000000,152000000,-13000000,-66000000,-505000000,335000000,-190000000,-362000000,1412000000
HON,3/31/2017,105257,USD,2017,Q1,4/21/2017,4/20/2018,796181911,807450113,1326000000,271000000,-193000000,-464000000,23000000,-286000000,115000000,-316000000,940000000,-144000000,-431000000,,-604000000,-503000000,7000000,-89000000,-618000000,-133000000
HON,6/30/2017,105257,USD,2017,Q2,7/21/2017,7/20/2018,797225263,807658783,1392000000,276000000,-144000000,-77000000,-299000000,-12000000,199000000,35000000,1447000000,-232000000,-57000000,-15000000,-388000000,-546000000,180000000,-527000000,-965000000,167000000
HON,9/30/2017,105257,USD,2017,Q3,10/20/2017,10/19/2018,795138559,804737398,1346000000,285000000,-86000000,-138000000,-132000000,-102000000,90000000,6000000,1407000000,-191000000,-868000000,-57000000,-1199000000,-505000000,-17000000,-256000000,-804000000,-488000000
HON,12/31/2017,105257,USD,2017,Q4,2/9/2018,2/8/2019,792008503,802442023,-2519000000,283000000,4292000000,116000000,-274000000,141000000,520000000,-271000000,2172000000,-378000000,-973000000,-10000000,-1383000000,-565000000,945000000,-1497000000,-1129000000,-330000000
HON,3/31/2018,105257,USD,2018,Q1,4/20/2018,4/20/2018,783140011,793990872,1438000000,288000000,-138000000,-452000000,-61000000,-163000000,57000000,-285000000,1136000000,-138000000,1255000000,,994000000,-556000000,104000000,-880000000,-1448000000,838000000
HON,6/30/2018,105257,USD,2018,Q2,7/20/2018,7/20/2018,777714581,787730760,1267000000,288000000,-4000000,310000000,158000000,-26000000,167000000,11000000,1861000000,-198000000,466000000,0,611000000,-560000000,-779000000,-697000000,-2038000000,185000000
HON,9/30/2018,105257,USD,2018,Q3,10/19/2018,10/19/2018,748761408,776064000,2339000000,286000000,-971000000,224000000,34000000,-270000000,242000000,218000000,1878000000,-182000000,31000000,-51000000,-172000000,-553000000,-455000000,-489000000,84000000,1721000000
HON,12/31/2018,105257,USD,2018,Q4,2/8/2019,2/8/2019,662384000,654214368,1721000000,254000000,-620000000,204000000,-367000000,-44000000,267000000,348000000,1559000000,-295000000,221000000,-484000000,-406000000,-603000000,-377000000,-1667000000,-1630000000,-516000000
HON,3/31/2019,105257,USD,2019,Q1,4/18/2019,4/18/2019,729700000,738800000,1416000000,261000000,-26000000,-517000000,198000000,-221000000,-29000000,-465000000,1134000000,-139000000,-430000000,,-609000000,-606000000,6000000,-605000000,-1235000000,-662000000
HON,6/30/2019,105257,USD,2019,Q2,7/18/2019,7/18/2019,723100000,733000000,1541000000,295000000,-92000000,-66000000,-100000000,-52000000,21000000,65000000,1678000000,-163000000,319000000,,266000000,-597000000,-62000000,-1667000000,-2328000000,-400000000
HON,9/30/2019,105257,USD,2019,Q3,10/17/2019,10/30/2020,717700000,726600000,1624000000,263000000,-355000000,-61000000,-176000000,-3000000,-81000000,199000000,1471000000,-161000000,211000000,,221000000,-595000000,2660000000,-953000000,1072000000,2683000000
HON,12/31/2019,105257,USD,2019,Q4,2/14/2020,10/30/2020,713500000,722800000,1562000000,269000000,95000000,688000000,89000000,176000000,207000000,216000000,2614000000,-333000000,111000000,-50000000,-411000000,-644000000,-2781000000,-677000000,-4109000000,-1841000000
HON,3/31/2020,105257,USD,2020,Q1,5/1/2020,4/23/2021,709600000,717000000,1581000000,243000000,-468000000,-417000000,41000000,-163000000,-54000000,-241000000,939000000,-132000000,195000000,,350000000,-635000000,84000000,-1857000000,-2446000000,-1346000000
HON,6/30/2020,105257,USD,2020,Q2,7/24/2020,4/23/2021,702200000,708200000,1081000000,250000000,-429000000,578000000,735000000,-168000000,-310000000,321000000,1480000000,-227000000,-277000000,,-708000000,-650000000,5870000000,-31000000,5187000000,6057000000
HON,9/30/2020,105257,USD,2020,Q3,10/30/2020,7/23/2021,702600000,709600000,758000000,255000000,-479000000,473000000,-161000000,47000000,-96000000,683000000,1007000000,-239000000,345000000,,-52000000,-636000000,-21000000,-98000000,-769000000,258000000
HON,12/31/2020,105257,USD,2020,Q4,2/12/2021,10/22/2021,702000000,710000000,1359000000,254000000,-69000000,1238000000,54000000,217000000,475000000,492000000,2782000000,-251000000,9000000,-261000000,-577000000,-671000000,-42000000,-1335000000,-2053000000,239000000
HON,3/31/2021,105257,USD,2021,Q1,4/23/2021,4/29/2022,696200000,704500000,1427000000,341000000,-407000000,-383000000,143000000,-158000000,57000000,-425000000,978000000,-207000000,-124000000,-1113000000,-1304000000,-640000000,-792000000,-755000000,-2217000000,-2557000000
HON,6/30/2021,105257,USD,2021,Q2,7/23/2021,4/29/2022,696200000,704500000,1430000000,284000000,-469000000,33000000,-270000000,-113000000,345000000,71000000,1278000000,-185000000,58000000,-24000000,61000000,-664000000,-13000000,-980000000,-1660000000,-291000000
HON,9/30/2021,105257,USD,2021,Q3,10/22/2021,7/28/2022,693600000,702000000,1257000000,308000000,84000000,-530000000,,,,,1119000000,-204000000,-17000000,6000000,-104000000,-646000000,-38000000,-593000000,-1318000000,-340000000
HOOD,6/30/2021,1249895,USD,2021,Q2,8/5/2021,8/3/2022,231459227,231459227,-502000000,5000000,550000000,2228000000,,,,,2281000000,-13000000,,,-17000000,,0,1000000,1000000,2265000000
HOOD,9/30/2021,1249895,USD,2021,Q3,10/29/2021,8/3/2022,642638228,642638228,-1317000000,8000000,1293000000,-993000000,,,,,-1009000000,-24000000,,-119000000,-152000000,,0,2063000000,1651000000,490000000
HOOK,12/31/2018,1873290,USD,2018,Q4,2/19/2019,3/18/2021,72195007,72195007,-1892000,178000,258000,-4920000,,,,,-6376000,-250000,,,-250000,,-3000,9000,6000,-6620000
HOOK,3/31/2019,1873290,USD,2019,Q1,5/20/2019,5/14/2020,72195007,72195007,-9329000,297000,706000,-3730000,,,,,-12056000,-400000,,,-400000,,35879000,,35157000,22701000
HOOK,6/30/2019,1873290,USD,2019,Q2,8/12/2019,8/13/2020,72195007,72195007,-12079000,373000,1669000,-1360000,,,,,-11397000,-191000,,,-191000,,-11000,75298000,76009000,64421000
HOOK,9/30/2019,1873290,USD,2019,Q3,11/12/2019,11/12/2020,72195007,72195007,-11385000,370000,2268000,-738000,,,,,-9485000,-362000,,,-362000,,23000,-555000,-532000,-10379000
HOOK,12/31/2019,1873290,USD,2019,Q4,3/19/2020,3/24/2022,72195007,72195007,-10244000,2027000,974000,-1550000,,,,,-8793000,-1046000,,,-1046000,,-896000,13000,-883000,-10722000
HOOK,3/31/2020,1873290,USD,2020,Q1,5/14/2020,5/12/2021,72195007,72195007,-10926000,903000,2138000,757000,,,,,-7128000,-199000,,,-199000,,-1292000,8000,-1284000,-8611000
HOOK,6/30/2020,1873290,USD,2020,Q2,8/13/2020,8/12/2021,72195007,72195007,-7092000,971000,2078000,-6502000,,,,,-10545000,-1042000,,,-1042000,,-157000,7000,-150000,-11737000
HOOK,9/30/2020,1873290,USD,2020,Q3,11/12/2020,11/10/2021,72195007,72195007,-13590000,1163000,2149000,-87000,,,,,-10365000,-625000,,,-625000,,-238000,16000,-222000,-11212000
HOOK,12/31/2020,1873290,USD,2020,Q4,3/18/2021,3/24/2022,72195007,72195007,-12474000,1113000,2345000,-2285000,,,,,-11301000,-505000,,,-505000,,32694000,42606000,75076000,63270000
HOOK,3/31/2021,1873290,USD,2021,Q1,5/12/2021,5/16/2022,72195007,72195007,-17238000,1103000,1521000,217000,,,,,-14397000,-330000,,,-330000,,-24000,125000,101000,-14626000
HOOK,6/30/2021,1873290,USD,2021,Q2,8/12/2021,8/11/2022,72195007,72195007,-17153000,1218000,2660000,-7457000,,,,,-20732000,-4624000,,,-4624000,,-27000,112000,85000,-25271000
HOOK,9/30/2021,1873290,USD,2021,Q3,11/10/2021,8/11/2022,72195007,72195007,-20039000,1091000,1720000,-416000,,,,,-17644000,-2486000,,,-2486000,,226000,-237000,-11000,-20141000
HOUS,12/31/2016,447285,USD,2016,Q4,2/24/2017,2/24/2017,142000000,144900000,58000000,53000000,11000000,54000000,,,,,176000000,-26000000,,0,-27000000,-13000000,-17000000,-60000000,-97000000,50000000
HOUS,3/31/2017,447285,USD,2017,Q1,5/4/2017,5/4/2017,139700000,139700000,-28000000,50000000,11000000,-45000000,,,,,-12000000,-28000000,,-4000000,-31000000,-13000000,63000000,-56000000,-27000000,-69000000
HOUS,6/30/2017,447285,USD,2017,Q2,8/3/2017,8/3/2017,137600000,138900000,110000000,49000000,90000000,-51000000,,,,,198000000,-20000000,,-3000000,-25000000,-12000000,-80000000,-62000000,-159000000,14000000
HOUS,9/30/2017,447285,USD,2017,Q3,11/3/2017,11/2/2018,136100000,138100000,96000000,50000000,80000000,33000000,,,,,259000000,-21000000,,-40000000,-43000000,-12000000,-13000000,-55000000,-91000000,126000000
HOUS,12/31/2017,447285,USD,2017,Q4,2/27/2018,11/2/2018,133400000,136900000,256000000,49000000,-190000000,107000000,,,,,222000000,-30000000,,-26000000,-58000000,-12000000,-164000000,-99000000,-282000000,-118000000
HOUS,3/31/2018,447285,USD,2018,Q1,5/3/2018,5/3/2018,130300000,130300000,-67000000,48000000,-12000000,-99000000,,,,,-130000000,-25000000,,-4000000,-28000000,-12000000,250000000,-94000000,112000000,-46000000
HOUS,6/30/2018,447285,USD,2018,Q2,8/3/2018,8/3/2018,126500000,127600000,124000000,49000000,59000000,-93000000,,,,,139000000,-24000000,,-12000000,-36000000,-11000000,77000000,-106000000,-51000000,51000000
HOUS,9/30/2018,447285,USD,2018,Q3,11/2/2018,11/2/2018,122700000,123600000,104000000,49000000,43000000,19000000,,,,,215000000,-24000000,,0,-15000000,-11000000,-83000000,-102000000,-202000000,-2000000
HOUS,12/31/2018,447285,USD,2018,Q4,2/26/2019,2/26/2019,116500000,119700000,-21000000,49000000,50000000,92000000,,,,,170000000,-32000000,19000000,1000000,-12000000,-11000000,-31000000,-100000000,-156000000,1000000
HOUS,3/31/2019,447285,USD,2019,Q1,5/2/2019,5/2/2019,114000000,114000000,-99000000,49000000,-7000000,-46000000,,,,,-103000000,-24000000,,-2000000,-23000000,-10000000,186000000,-20000000,134000000,8000000
HOUS,6/30/2019,447285,USD,2019,Q2,8/8/2019,8/8/2019,114200000,114200000,70000000,50000000,58000000,-19000000,,,,,159000000,-30000000,,-7000000,-37000000,-11000000,-70000000,0,-88000000,34000000
HOUS,9/30/2019,447285,USD,2019,Q3,11/7/2019,11/5/2020,114400000,114400000,-107000000,27000000,219000000,55000000,,,,,174000000,-17000000,,-2000000,-26000000,-10000000,-129000000,0,-150000000,-2000000
HOUS,12/31/2019,447285,USD,2019,Q4,2/25/2020,11/5/2020,114200000,114200000,-49000000,69000000,56000000,45000000,,,,,141000000,-48000000,,-2000000,-42000000,0,-80000000,0,-111000000,-12000000
HOUS,3/31/2020,447285,USD,2020,Q1,5/7/2020,5/5/2021,114700000,114700000,-462000000,45000000,390000000,-55000000,,,,,-82000000,-29000000,,-1000000,-39000000,,558000000,,500000000,378000000
HOUS,6/30/2020,447285,USD,2020,Q2,8/6/2020,5/5/2021,115300000,115300000,-13000000,46000000,46000000,36000000,,,,,115000000,-20000000,,-1000000,-24000000,,48000000,,-32000000,60000000
HOUS,9/30/2020,447285,USD,2020,Q3,11/5/2020,8/4/2021,115600000,115600000,99000000,43000000,57000000,186000000,,,,,385000000,-20000000,,0,-21000000,,-687000000,,-671000000,-307000000
HOUS,12/31/2020,447285,USD,2020,Q4,2/23/2021,11/3/2021,115200000,115200000,20000000,52000000,48000000,210000000,,,,,330000000,-26000000,,19000000,-6000000,,-152000000,,-199000000,126000000
HOUS,3/31/2021,447285,USD,2021,Q1,5/5/2021,5/4/2022,115900000,118400000,34000000,51000000,-4000000,-118000000,,,,,-37000000,-23000000,,-6000000,-32000000,,-3000000,,-45000000,-114000000
HOUS,6/30/2021,447285,USD,2021,Q2,8/4/2021,5/4/2022,115900000,118400000,151000000,51000000,44000000,-23000000,,,,,223000000,-27000000,,11000000,-19000000,,229000000,,253000000,457000000
HOUS,9/30/2021,447285,USD,2021,Q3,11/3/2021,8/5/2022,116600000,120300000,116000000,50000000,17000000,120000000,,,,,303000000,-21000000,,0,-17000000,,-437000000,,-446000000,-160000000
HPE,1/31/2017,47023,USD,2017,Q1,3/9/2017,3/9/2018,1669000000,1700000000,267000000,840000000,351000000,-2648000000,466000000,-132000000,-231000000,-2751000000,-1190000000,-839000000,-6000000,-312000000,-1157000000,-109000000,10000000,-683000000,-782000000,-3129000000
HPE,4/30/2017,47023,USD,2017,Q2,6/8/2017,6/7/2018,1658000000,1658000000,-612000000,792000000,1174000000,-615000000,-165000000,-78000000,360000000,-732000000,739000000,-700000000,-18000000,-1758000000,-2653000000,-107000000,-1543000000,-642000000,157000000,-1757000000
HPE,7/31/2017,47023,USD,2017,Q3,9/7/2017,9/4/2018,1641000000,1667000000,165000000,737000000,25000000,28000000,-51000000,-131000000,523000000,-313000000,955000000,-463000000,7000000,0,-614000000,-107000000,2607000000,-570000000,-685000000,-344000000
HPE,10/31/2017,47023,USD,2017,Q4,12/15/2017,12/12/2018,1616000000,1671000000,524000000,682000000,-487000000,112000000,207000000,-201000000,340000000,-234000000,831000000,-456000000,10000000,-152000000,-483000000,-105000000,-2580000000,-553000000,1474000000,1822000000
HPE,1/31/2018,47023,USD,2018,Q1,3/9/2018,3/9/2018,1591000000,1619000000,1436000000,635000000,-937000000,-992000000,-34000000,-146000000,-107000000,-705000000,142000000,-554000000,-3000000,0,-1119000000,-120000000,14000000,-725000000,-929000000,-1906000000
HPE,4/30/2018,47023,USD,2018,Q2,6/7/2018,6/7/2018,1552000000,1582000000,778000000,655000000,440000000,-1626000000,-8000000,-441000000,284000000,-1461000000,247000000,-516000000,80000000,-16000000,-150000000,-116000000,-38000000,-835000000,-784000000,-687000000
HPE,7/31/2018,47023,USD,2018,Q3,9/4/2018,9/4/2018,1513000000,1531000000,451000000,641000000,139000000,18000000,179000000,42000000,-105000000,-98000000,1249000000,-498000000,-13000000,-178000000,-414000000,-170000000,-1536000000,-921000000,-2628000000,-1793000000
HPE,10/31/2018,47023,USD,2018,Q4,12/12/2018,12/12/2018,1460000000,1480000000,-757000000,645000000,3677000000,-2239000000,-357000000,285000000,-99000000,-2068000000,1326000000,-294000000,1000000,0,-197000000,-164000000,-116000000,-1087000000,-1251000000,-122000000
HPE,1/31/2019,47023,USD,2019,Q1,3/5/2019,3/5/2019,1401000000,1412000000,177000000,639000000,551000000,-985000000,113000000,99000000,-256000000,-941000000,382000000,-572000000,-4000000,-76000000,-616000000,-157000000,43000000,-814000000,-945000000,-1179000000
HPE,4/30/2019,47023,USD,2019,Q2,5/31/2019,5/31/2019,1367000000,1382000000,419000000,648000000,139000000,-219000000,30000000,54000000,-309000000,6000000,987000000,-585000000,-19000000,0,-448000000,-154000000,47000000,-574000000,-655000000,-116000000
HPE,7/31/2019,47023,USD,2019,Q3,8/30/2019,8/30/2019,1333000000,1346000000,-27000000,632000000,913000000,-322000000,172000000,-87000000,-261000000,-146000000,1196000000,-548000000,2000000,-5000000,-335000000,-150000000,73000000,-577000000,-639000000,222000000
HPE,10/31/2019,47023,USD,2019,Q4,12/13/2019,12/13/2019,1311000000,1324000000,480000000,616000000,545000000,-209000000,59000000,-20000000,301000000,-549000000,1432000000,-554000000,8000000,-1445000000,-2058000000,-147000000,1098000000,-284000000,691000000,65000000
HPE,1/31/2020,47023,USD,2020,Q1,3/9/2020,3/4/2021,1300000000,1315000000,333000000,690000000,121000000,-1223000000,82000000,-204000000,-250000000,-851000000,-79000000,-106000000,-51000000,-6000000,-64000000,-156000000,17000000,-204000000,-385000000,-528000000
HPE,4/30/2020,47023,USD,2020,Q2,6/2/2020,3/4/2021,1290000000,1275000000,-821000000,641000000,1162000000,-882000000,241000000,-992000000,177000000,-308000000,100000000,-502000000,6000000,-7000000,-40000000,156000000,2699000000,-151000000,2382000000,2442000000
HPE,7/31/2020,47023,USD,2020,Q3,9/3/2020,6/3/2021,1292000000,1292000000,9000000,642000000,444000000,377000000,-254000000,-57000000,504000000,184000000,1472000000,-548000000,-4000000,0,-1050000000,-464000000,2666000000,0,2525000000,2947000000
HPE,10/31/2020,47023,USD,2020,Q4,12/10/2020,9/3/2021,1294000000,1294000000,157000000,652000000,456000000,-518000000,,,,,747000000,-524000000,-4000000,-853000000,-1424000000,-154000000,-3483000000,0,-3639000000,-4316000000
HPE,1/31/2021,47023,USD,2021,Q1,3/4/2021,3/3/2022,1300000000,1315000000,223000000,674000000,365000000,-299000000,446000000,-148000000,-161000000,-436000000,963000000,-400000000,-6000000,,-652000000,-155000000,-262000000,,-459000000,-148000000
HPE,4/30/2021,47023,USD,2021,Q2,6/3/2021,3/3/2022,1308000000,1331000000,259000000,639000000,254000000,-330000000,-14000000,-349000000,325000000,-292000000,822000000,-454000000,-3000000,-34000000,-579000000,-156000000,189000000,,40000000,283000000
HPE,7/31/2021,47023,USD,2021,Q3,9/3/2021,6/3/2022,1304000000,1323000000,392000000,643000000,216000000,-121000000,,,,,1130000000,-604000000,-24000000,-99000000,-486000000,-157000000,400000000,,252000000,896000000
HPE,10/31/2021,47023,USD,2021,Q4,12/10/2021,9/1/2022,1312000000,1335000000,2553000000,641000000,382000000,-620000000,,,,,2956000000,-690000000,-12000000,-372000000,-1079000000,-157000000,-2806000000,-213000000,-3197000000,-1320000000
HPJ,12/31/2016,163221,USD,2016,Q4,3/28/2017,4/4/2018,15114577,15140914,1680681,1202335,879722,-6145225,,,,,-2382487,-13033,,,20307,,-2221998,15706,-3128144,-4152806
HPJ,3/31/2017,163221,USD,2017,Q1,5/10/2017,5/11/2018,15119693,15299029,2612542,1274334,41846,-2845680,,,,,1083042,-2873489,,,-2873489,,15314507,68519,15383026,13519627
HPJ,6/30/2017,163221,USD,2017,Q2,8/10/2017,8/13/2018,15317947,15310517,4462200,1155648,-287055,-6275535,,,,,-944742,-2325641,,,-2325641,,2441141,555287,2996428,1186315
HPJ,9/30/2017,163221,USD,2017,Q3,11/14/2017,11/13/2018,15375054,16079490,5152895,1362196,-1509159,-10721657,,,,,-5715725,-2098771,,,8354704,,-6288894,11678,-6277216,-2434053
HPJ,12/31/2017,163221,USD,2017,Q4,4/4/2018,11/13/2018,15494494,15052448,4986259,1498802,-5954592,964269,,,,,1494738,-6432427,,,-7498415,,12851846,167207,-479645,-7094111
HPJ,3/31/2018,163221,USD,2018,Q1,5/11/2018,5/11/2018,15509658,15509658,-1118936,1475228,-645158,-5211977,,,,,-5500843,-1553979,,,-1871167,,16368357,0,16368357,11042386
HPJ,6/30/2018,163221,USD,2018,Q2,8/13/2018,8/13/2018,15556361,15629413,2714315,1528644,960526,-7339086,,,,,-2135601,-4127744,,,-4139483,,-4606565,0,-4606565,-14058538
HPJ,9/30/2018,163221,USD,2018,Q3,11/13/2018,11/13/2018,15559658,15597257,6114028,1490646,-485061,-9252910,,,,,-2133297,-4114407,,,-4106547,,11691658,0,11691658,2164389
HPJ,12/31/2018,163221,USD,2018,Q4,3/28/2019,3/28/2019,15560899,15688380,5445174,1443777,2297124,8094535,,,,,17280610,-5802478,,,-5797895,,18804862,0,18804862,29807763
HPJ,3/31/2019,163221,USD,2019,Q1,5/13/2019,5/13/2019,15566478,15604907,307721,1729440,222767,8293537,,,,,10553465,-4336823,,,-4649896,,-13669336,,-13669336,-5681994
HPJ,6/30/2019,163221,USD,2019,Q2,8/13/2019,8/13/2019,15567962,15626273,4688223,1886874,2565888,-6252163,,,,,2888822,-2363402,,,-2360530,,-14516419,,-14516419,-16483577
HPQ,1/31/2017,184360,USD,2017,Q1,3/2/2017,3/2/2017,1704000000,1721000000,611000000,84000000,161000000,-89000000,614000000,-69000000,-116000000,-518000000,767000000,-32000000,-54000000,,-86000000,-227000000,13000000,-386000000,-638000000,43000000
HPQ,4/30/2017,184360,USD,2017,Q2,6/1/2017,6/5/2018,1688000000,1709000000,559000000,89000000,188000000,-381000000,-325000000,-203000000,142000000,5000000,455000000,-75000000,53000000,0,-155000000,-224000000,22000000,-223000000,-408000000,-108000000
HPQ,7/31/2017,184360,USD,2017,Q3,8/31/2017,8/28/2018,1681000000,1695000000,696000000,90000000,301000000,688000000,-504000000,-459000000,1712000000,-61000000,1775000000,-61000000,-1035000000,0,-1482000000,-222000000,951000000,-302000000,451000000,744000000
HPQ,10/31/2017,184360,USD,2017,Q4,12/15/2017,12/13/2018,1679000000,1683000000,660000000,91000000,-54000000,-17000000,-238000000,-615000000,423000000,413000000,680000000,-165000000,-133000000,0,6000000,-221000000,21000000,-501000000,-656000000,30000000
HPQ,1/31/2018,184360,USD,2018,Q1,3/1/2018,3/1/2018,1650000000,1669000000,1938000000,129000000,-3615000000,2544000000,272000000,364000000,-478000000,2386000000,996000000,-19000000,-129000000,-1020000000,-1723000000,-230000000,-65000000,-462000000,-795000000,-1522000000
HPQ,4/30/2018,184360,USD,2018,Q2,6/5/2018,6/5/2018,1630000000,1646000000,1058000000,127000000,645000000,-780000000,-234000000,86000000,201000000,-833000000,1050000000,-113000000,170000000,0,621000000,-227000000,-1911000000,-801000000,-2899000000,-1228000000
HPQ,7/31/2018,184360,USD,2018,Q3,8/28/2018,8/28/2018,1601000000,1618000000,880000000,132000000,240000000,262000000,-15000000,-571000000,1187000000,-339000000,1514000000,-117000000,227000000,-16000000,299000000,-223000000,1022000000,-696000000,135000000,1948000000
HPQ,10/31/2018,184360,USD,2018,Q4,12/13/2018,12/13/2018,1579000000,1603000000,1451000000,140000000,-204000000,-419000000,-514000000,-15000000,519000000,-409000000,968000000,-125000000,212000000,0,87000000,-219000000,-1285000000,-598000000,-2084000000,-1029000000
HPQ,1/31/2019,184360,USD,2019,Q1,3/5/2019,3/5/2019,1556000000,1567000000,803000000,168000000,205000000,-314000000,211000000,191000000,-184000000,-532000000,862000000,-189000000,275000000,-404000000,-318000000,-249000000,-1291000000,-720000000,-2343000000,-1799000000
HPQ,4/30/2019,184360,USD,2019,Q2,5/30/2019,5/30/2019,1530000000,1535000000,782000000,181000000,199000000,-301000000,-314000000,171000000,-779000000,621000000,861000000,-114000000,410000000,0,296000000,-245000000,-39000000,-691000000,-968000000,189000000
HPQ,7/31/2019,184360,USD,2019,Q3,8/29/2019,8/29/2019,1498000000,1509000000,1179000000,190000000,330000000,644000000,81000000,-386000000,825000000,124000000,2343000000,-172000000,6000000,-23000000,-189000000,-240000000,-36000000,-533000000,-791000000,1363000000
HPQ,10/31/2019,184360,USD,2019,Q4,2/27/2020,2/27/2020,1476000000,1485000000,388000000,205000000,225000000,-230000000,-893000000,-44000000,85000000,622000000,588000000,-196000000,0,-31000000,-227000000,-236000000,-43000000,-461000000,-743000000,-382000000
HPQ,1/31/2020,184360,USD,2020,Q1,3/5/2020,3/5/2021,1454000000,1460000000,678000000,198000000,537000000,-128000000,1167000000,761000000,-1919000000,-137000000,1285000000,-198000000,-300000000,,-498000000,-256000000,-56000000,-691000000,-1119000000,-332000000
HPQ,4/30/2020,184360,USD,2020,Q2,6/5/2020,3/5/2021,1434000000,1440000000,764000000,198000000,189000000,-1661000000,-311000000,-1406000000,1401000000,-1345000000,-510000000,-146000000,300000000,-36000000,118000000,-252000000,612000000,-123000000,241000000,-151000000
HPQ,7/31/2020,184360,USD,2020,Q3,9/4/2020,6/4/2021,1417000000,1423000000,734000000,197000000,241000000,495000000,-569000000,398000000,85000000,581000000,1667000000,-117000000,-230000000,36000000,-551000000,-251000000,726000000,-953000000,-491000000,625000000
HPQ,10/31/2020,184360,USD,2020,Q4,12/10/2020,9/3/2021,1347000000,1357000000,668000000,196000000,230000000,780000000,,,,,1874000000,-116000000,-46000000,,-85000000,-238000000,-23000000,-1340000000,-1604000000,185000000
HPQ,1/31/2021,184360,USD,2021,Q1,3/5/2021,3/7/2022,1285000000,1293000000,1068000000,203000000,348000000,-597000000,77000000,-725000000,280000000,-229000000,1022000000,-131000000,273000000,,-3000000,-250000000,-42000000,-1378000000,-1723000000,-704000000
HPQ,4/30/2021,184360,USD,2021,Q2,6/4/2021,3/7/2022,1235000000,1247000000,1228000000,186000000,116000000,-84000000,143000000,-830000000,235000000,368000000,1446000000,-121000000,-12000000,-170000000,-312000000,-239000000,-24000000,-1610000000,-1870000000,-736000000
HPQ,7/31/2021,184360,USD,2021,Q3,9/3/2021,6/3/2022,1260000000,1270000000,1108000000,196000000,95000000,-306000000,,,,,1093000000,-158000000,-2000000,-412000000,-297000000,-230000000,948000000,-1507000000,-781000000,15000000
HPQ,10/31/2021,184360,USD,2021,Q4,12/9/2021,9/2/2022,1081000000,1094000000,3099000000,200000000,-297000000,-154000000,,,,,2848000000,-172000000,17000000,-272000000,-400000000,-219000000,394000000,-1754000000,-1588000000,860000000
HQY,1/31/2017,52958,USD,2016,Q4,3/30/2017,3/30/2017,59456000,60453000,4062000,3643000,1038000,5819000,,,,,14562000,-940000,-104000,0,-3275000,0,0,2596000,3321000,14608000
HQY,4/30/2017,52958,USD,2017,Q1,6/8/2017,6/7/2018,59720000,61400000,14029000,3482000,6269000,-8204000,,,,,15576000,-1437000,-109000,,-4274000,,,3829000,3829000,15131000
HQY,7/31/2017,52958,USD,2017,Q2,9/7/2017,9/6/2018,60173000,61765000,16946000,3654000,5260000,-1675000,,,,,24185000,-7239000,-115000,-3000000,-12792000,,,3243000,3243000,14636000
HQY,10/31/2017,52958,USD,2017,Q3,12/7/2017,12/6/2018,60562000,61868000,10482000,4006000,4129000,3505000,,,,,22122000,-10235000,-119000,118000,-12724000,,,5248000,5248000,14646000
HQY,1/31/2018,52958,USD,2017,Q4,3/28/2018,12/6/2018,60761000,62383000,5905000,4810000,3178000,5926000,,,,,19819000,-4092000,-140000,0,-6958000,,,2244000,2244000,15105000
HQY,4/30/2018,52958,USD,2018,Q1,6/7/2018,6/7/2018,61170000,62693000,22577000,4520000,6330000,-10723000,,,,,22704000,-1121000,-180000,,-3398000,,,10167000,10167000,29473000
HQY,7/31/2018,52958,USD,2018,Q2,9/6/2018,9/6/2018,61880000,63397000,22517000,4396000,5834000,-2811000,,,,,29936000,-2583000,-188000,0,-5375000,,,8302000,8302000,32863000
HQY,10/31/2018,52958,USD,2018,Q3,12/6/2018,12/6/2018,62088000,63923000,15686000,4582000,4535000,3342000,,,,,28145000,-958000,-206000,0,-3815000,,,2869000,2869000,27199000
